dataset,network,batch_size,optimizer,learning_rate,run,target_metric,target_epoch
squad,bert_base_uncased,48,adamw,6.00e-6,8,82.5,3
squad,bert_base_uncased,48,adamw,6.00e-6,8,83.0,3
squad,bert_base_uncased,48,adamw,6.00e-6,8,83.5,3
squad,bert_base_uncased,48,adamw,6.00e-6,8,84.0,4
squad,bert_base_uncased,48,adamw,6.00e-6,8,84.5,6
squad,bert_base_uncased,48,adamw,6.00e-6,8,85.0,nan
squad,bert_base_uncased,48,adamw,6.00e-6,8,85.5,nan
squad,bert_base_uncased,48,adamw,6.00e-6,8,86.0,nan
squad,bert_base_uncased,48,adamw,6.00e-6,9,82.5,3
squad,bert_base_uncased,48,adamw,6.00e-6,9,83.0,3
squad,bert_base_uncased,48,adamw,6.00e-6,9,83.5,4
squad,bert_base_uncased,48,adamw,6.00e-6,9,84.0,4
squad,bert_base_uncased,48,adamw,6.00e-6,9,84.5,4
squad,bert_base_uncased,48,adamw,6.00e-6,9,85.0,8
squad,bert_base_uncased,48,adamw,6.00e-6,9,85.5,nan
squad,bert_base_uncased,48,adamw,6.00e-6,9,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,1,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,1,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,1,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,1,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,1,84.5,6
squad,bert_base_uncased,56,adamw,6.48e-6,1,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,1,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,1,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,10,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,10,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,10,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,10,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,10,84.5,6
squad,bert_base_uncased,56,adamw,6.48e-6,10,85.0,6
squad,bert_base_uncased,56,adamw,6.48e-6,10,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,10,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,2,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,2,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,2,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,2,84.0,5
squad,bert_base_uncased,56,adamw,6.48e-6,2,84.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,2,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,2,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,2,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,3,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,3,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,3,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,3,84.0,5
squad,bert_base_uncased,56,adamw,6.48e-6,3,84.5,6
squad,bert_base_uncased,56,adamw,6.48e-6,3,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,3,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,3,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,4,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,4,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,4,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,4,84.0,5
squad,bert_base_uncased,56,adamw,6.48e-6,4,84.5,6
squad,bert_base_uncased,56,adamw,6.48e-6,4,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,4,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,4,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,5,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,5,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,5,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,5,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,5,84.5,5
squad,bert_base_uncased,56,adamw,6.48e-6,5,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,5,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,5,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,6,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,6,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,6,83.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,6,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,6,84.5,5
squad,bert_base_uncased,56,adamw,6.48e-6,6,85.0,7
squad,bert_base_uncased,56,adamw,6.48e-6,6,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,6,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,7,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,7,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,7,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,7,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,7,84.5,5
squad,bert_base_uncased,56,adamw,6.48e-6,7,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,7,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,7,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,8,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,8,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,8,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,8,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,8,84.5,5
squad,bert_base_uncased,56,adamw,6.48e-6,8,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,8,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,8,86.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,9,82.5,3
squad,bert_base_uncased,56,adamw,6.48e-6,9,83.0,3
squad,bert_base_uncased,56,adamw,6.48e-6,9,83.5,4
squad,bert_base_uncased,56,adamw,6.48e-6,9,84.0,4
squad,bert_base_uncased,56,adamw,6.48e-6,9,84.5,5
squad,bert_base_uncased,56,adamw,6.48e-6,9,85.0,nan
squad,bert_base_uncased,56,adamw,6.48e-6,9,85.5,nan
squad,bert_base_uncased,56,adamw,6.48e-6,9,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,1,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,1,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,1,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,1,84.0,5
squad,bert_base_uncased,8,adamw,2.45e-6,1,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,1,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,1,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,1,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,10,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,10,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,10,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,10,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,10,84.5,6
squad,bert_base_uncased,8,adamw,2.45e-6,10,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,10,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,10,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,2,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,2,83.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,2,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,2,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,2,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,2,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,2,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,2,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,3,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,3,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,3,83.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,3,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,3,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,3,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,3,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,3,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,4,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,4,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,4,83.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,4,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,4,84.5,6
squad,bert_base_uncased,8,adamw,2.45e-6,4,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,4,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,4,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,5,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,5,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,5,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,5,84.0,5
squad,bert_base_uncased,8,adamw,2.45e-6,5,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,5,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,5,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,5,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,6,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,6,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,6,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,6,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,6,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,6,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,6,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,6,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,7,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,7,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,7,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,7,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,7,84.5,5
squad,bert_base_uncased,8,adamw,2.45e-6,7,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,7,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,7,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,8,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,8,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,8,83.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,8,84.0,4
squad,bert_base_uncased,8,adamw,2.45e-6,8,84.5,6
squad,bert_base_uncased,8,adamw,2.45e-6,8,85.0,8
squad,bert_base_uncased,8,adamw,2.45e-6,8,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,8,86.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,9,82.5,3
squad,bert_base_uncased,8,adamw,2.45e-6,9,83.0,3
squad,bert_base_uncased,8,adamw,2.45e-6,9,83.5,4
squad,bert_base_uncased,8,adamw,2.45e-6,9,84.0,5
squad,bert_base_uncased,8,adamw,2.45e-6,9,84.5,7
squad,bert_base_uncased,8,adamw,2.45e-6,9,85.0,nan
squad,bert_base_uncased,8,adamw,2.45e-6,9,85.5,nan
squad,bert_base_uncased,8,adamw,2.45e-6,9,86.0,nan
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,1,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,10,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,2,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,3,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,4,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,5,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,6,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,7,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,8,0.852,6
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.82,1
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.825,1
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.83,2
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.835,2
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.84,3
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.845,4
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.85,5
sentiment140,bert_base_uncased,128,adamw,4e-07,9,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,1,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,10,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,2,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,3,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,4,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,5,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,6,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,7,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,8,0.852,6
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.82,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.825,1
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.83,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.835,2
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.84,3
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.845,4
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.85,5
sentiment140,bert_base_uncased,16,adamw,1.41e-07,9,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,1,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,10,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,2,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,3,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,4,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,5,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,6,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,7,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.82,1
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,8,0.852,6
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.82,1
