dataset,network,batch_size,optimizer,power_limit,time_per_epoch,average_power
squad,bert_base_uncased,8,adamw,100,3578.87,99.92192595068579
squad,bert_base_uncased,8,adamw,125,2085.6000000000004,122.70252476206396
squad,bert_base_uncased,8,adamw,150,1382.275,144.71667794344748
squad,bert_base_uncased,8,adamw,175,1114.835,166.28593311915688
squad,bert_base_uncased,8,adamw,200,1032.04,188.4326812712669
squad,bert_base_uncased,8,adamw,225,977.9449999999999,209.84214059312893
squad,bert_base_uncased,8,adamw,250,963.885,231.7553747810876
squad,bert_base_uncased,8,adamw,275,945.53,251.09050095693175
squad,bert_base_uncased,8,adamw,300,941.125,262.778785110001
sentiment140,bert_base_uncased,128,adamw,100,8836.89433338,103.88467356045211
sentiment140,bert_base_uncased,128,adamw,150,3334.47600522,150.3006487541776
sentiment140,bert_base_uncased,128,adamw,200,2226.8995485,196.07107953357416
sentiment140,bert_base_uncased,128,adamw,250,2079.3464487,241.46760143580968
sentiment140,bert_base_uncased,128,adamw,300,2002.3371736200002,274.6057594874039
sentiment140,bert_base_uncased,16,adamw,100,8864.420508180001,101.05436649612868
sentiment140,bert_base_uncased,16,adamw,150,4091.22176196,149.28427779405874
sentiment140,bert_base_uncased,16,adamw,200,3661.5253704599995,198.8089777362756
sentiment140,bert_base_uncased,16,adamw,250,3729.89270694,223.18961819517995
sentiment140,bert_base_uncased,16,adamw,300,3585.3482820599997,224.63488489975012
sentiment140,bert_base_uncased,256,adamw,100,8495.825823300002,103.63422134965884
sentiment140,bert_base_uncased,256,adamw,150,3566.0159453400006,148.78062197448662
sentiment140,bert_base_uncased,256,adamw,200,2253.9456156,195.43004743988132
sentiment140,bert_base_uncased,256,adamw,250,2011.9393276199999,237.38164753129865
sentiment140,bert_base_uncased,256,adamw,300,1961.7840765600004,273.0900297687732
sentiment140,bert_base_uncased,32,adamw,100,8479.91825484,99.9500114852558
sentiment140,bert_base_uncased,32,adamw,150,3343.6940730600004,151.13951709134074
sentiment140,bert_base_uncased,32,adamw,200,2565.88759188,197.80477173049985
sentiment140,bert_base_uncased,32,adamw,250,2412.7972499400003,243.9649668112807
sentiment140,bert_base_uncased,32,adamw,300,2396.3775666,253.77698890556323
sentiment140,bert_base_uncased,64,adamw,100,8994.78575232,101.27407757083986
sentiment140,bert_base_uncased,64,adamw,150,3248.18464794,149.5007950104225
sentiment140,bert_base_uncased,64,adamw,200,2449.5414925800005,197.09940300436912
sentiment140,bert_base_uncased,64,adamw,250,2215.56900678,241.7346011488655
sentiment140,bert_base_uncased,64,adamw,300,2197.64498598,276.87542810672784
sentiment140,bert_base_uncased,8,adamw,100,12957.11460042,100.36345275879526
sentiment140,bert_base_uncased,8,adamw,150,6796.564637099999,147.24086506297635
sentiment140,bert_base_uncased,8,adamw,200,6282.46531194,182.0785638121528
sentiment140,bert_base_uncased,8,adamw,250,6475.5966360600005,183.99399909184567
sentiment140,bert_base_uncased,8,adamw,300,6640.177555620001,181.33023291102683
